CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Total_Relationship_Count,Credit_Limit,Total_Revolving_Bal
711642108,Existing Customer,30,F,1,Uneducated,Married,Unknown,Blue,5,4016,917
712495233,Existing Customer,31,F,0,Uneducated,Married,Less than $40K,Blue,5,2370,1699
718484283,Existing Customer,57,M,3,Post-Graduate,Married,$60K - $80K,Blue,6,3478,2517
717413658,Existing Customer,43,M,4,High School,Married,$40K - $60K,Blue,6,1539,989
804668658,Attrited Customer,26,F,0,Uneducated,Single,Less than $40K,Blue,3,1438.3,0
715934283,Existing Customer,39,F,2,High School,Single,$40K - $60K,Blue,6,3142,1639
717499083,Existing Customer,35,M,0,Unknown,Single,$60K - $80K,Blue,3,17236,0
715279683,Existing Customer,52,F,2,Uneducated,Married,$40K - $60K,Blue,5,1438.3,0
718971333,Existing Customer,33,M,1,Graduate,Single,$80K - $120K,Blue,5,13206,925
709219533,Existing Customer,53,M,3,High School,Married,$60K - $80K,Blue,3,2480,1351
709150608,Existing Customer,30,F,0,Unknown,Married,Less than $40K,Blue,5,2898,0
788259558,Existing Customer,59,M,0,Unknown,Married,Less than $40K,Blue,5,1570,1028
802464033,Existing Customer,65,F,0,Graduate,Married,Less than $40K,Blue,6,4460,1262
712757808,Existing Customer,33,F,2,Uneducated,Married,Less than $40K,Blue,4,1544,0
714457083,Existing Customer,52,F,2,High School,Married,Unknown,Blue,6,3456,2219
713413758,Existing Customer,26,F,1,College,Single,Unknown,Blue,4,2751,1599
708741633,Existing Customer,52,M,4,High School,Married,$60K - $80K,Blue,6,4153,0
714043833,Existing Customer,37,F,3,Graduate,Single,Less than $40K,Blue,5,3685,1396
789577833,Existing Customer,56,M,2,Graduate,Married,$120K +,Blue,4,8902,1932
787570758,Existing Customer,35,M,2,Uneducated,Married,$120K +,Blue,3,2944,1596
720371733,Existing Customer,58,F,0,Graduate,Married,Less than $40K,Blue,5,2232,786
819117183,Existing Customer,34,F,3,Unknown,Married,$40K - $60K,Blue,3,1569,909
711776433,Existing Customer,37,M,3,Uneducated,Single,$80K - $120K,Blue,4,23622,1153
709583133,Existing Customer,53,M,3,Uneducated,Married,$40K - $60K,Blue,6,3326,1442
719521983,Existing Customer,38,M,2,Uneducated,Married,$40K - $60K,Blue,4,6116,1698
718415133,Existing Customer,38,M,1,Uneducated,Married,$80K - $120K,Blue,6,11352,0
710594358,Existing Customer,28,F,0,Unknown,Single,Less than $40K,Silver,4,14910,873
709730508,Existing Customer,39,F,0,High School,Single,Unknown,Blue,6,17531,0
720462633,Existing Customer,43,F,3,Uneducated,Single,Less than $40K,Blue,3,4138,643
715005558,Existing Customer,36,M,2,College,Single,$80K - $120K,Blue,6,8374,2147
779993208,Existing Customer,38,F,2,Uneducated,Married,Less than $40K,Blue,3,7049,0
787543008,Existing Customer,37,M,1,Graduate,Single,$40K - $60K,Blue,5,3851,1695
743265108,Existing Customer,37,M,4,College,Single,$60K - $80K,Blue,5,15936,827
713770383,Existing Customer,29,F,0,Uneducated,Divorced,Less than $40K,Blue,5,2926,0
712392108,Existing Customer,51,M,3,High School,Married,$60K - $80K,Blue,3,10305,691
720145683,Existing Customer,54,M,1,College,Married,$60K - $80K,Blue,3,2987,2517
714832383,Existing Customer,35,M,0,High School,Single,$80K - $120K,Gold,6,34516,1965
772706283,Existing Customer,38,F,2,College,Married,$40K - $60K,Blue,3,6275,1579
795920358,Existing Customer,33,F,2,High School,Married,Less than $40K,Blue,3,7185,0
716277558,Existing Customer,45,F,1,Uneducated,Single,Less than $40K,Blue,4,3281,1961
764776833,Existing Customer,61,M,0,Graduate,Married,$40K - $60K,Blue,3,3077,1646
710795883,Existing Customer,33,F,3,Uneducated,Married,Less than $40K,Blue,6,2042,1864
710428308,Existing Customer,55,M,4,High School,Single,$60K - $80K,Blue,4,2001,1553
721096983,Existing Customer,34,F,2,Graduate,Single,Less than $40K,Blue,4,3625,2517
715760733,Existing Customer,58,M,4,High School,Married,$40K - $60K,Blue,6,7803,1885
718227033,Existing Customer,38,F,4,Graduate,Married,Less than $40K,Blue,3,5951,1702
720610008,Attrited Customer,59,M,1,College,Married,$120K +,Blue,1,15796,812
719517258,Existing Customer,57,M,4,Unknown,Single,$80K - $120K,Blue,5,7558,1364
714111333,Existing Customer,55,M,1,High School,Married,$60K - $80K,Blue,6,5381,0
717551358,Existing Customer,63,M,0,Graduate,Married,$60K - $80K,Blue,4,3556,2517
813573333,Existing Customer,60,M,1,High School,Married,Less than $40K,Blue,5,2661,1466
711709683,Existing Customer,53,F,2,Uneducated,Married,Less than $40K,Blue,6,3506,1405
712902483,Existing Customer,35,M,3,High School,Married,$60K - $80K,Blue,3,2066,1699
710893533,Existing Customer,53,M,1,Unknown,Married,$120K +,Blue,4,8329,877
719883858,Existing Customer,58,M,2,Graduate,Married,Less than $40K,Blue,4,2774,0
719628033,Existing Customer,33,F,1,Post-Graduate,Married,Unknown,Blue,5,4134,1130
712043433,Existing Customer,53,M,1,Graduate,Married,$80K - $120K,Blue,5,11329,1180
769095558,Existing Customer,59,M,1,Doctorate,Single,$60K - $80K,Blue,3,9055,1560
816094233,Existing Customer,37,M,1,High School,Married,$120K +,Blue,6,17393,1409
758417508,Existing Customer,50,F,4,High School,Divorced,Less than $40K,Blue,6,5908,0
721234308,Existing Customer,35,F,2,Uneducated,Married,Less than $40K,Blue,6,5825,1815
717138558,Existing Customer,28,M,0,Post-Graduate,Married,$40K - $60K,Blue,5,3665,0
798120858,Existing Customer,37,M,3,Uneducated,Married,$80K - $120K,Blue,4,3797,1425
709997958,Existing Customer,39,M,3,Graduate,Married,$40K - $60K,Blue,4,3478,0
712617408,Existing Customer,31,M,1,Post-Graduate,Single,$40K - $60K,Blue,5,13734,0
720158208,Existing Customer,37,M,3,Graduate,Married,$60K - $80K,Blue,4,3034,2167
716548083,Existing Customer,39,M,4,Graduate,Married,Less than $40K,Blue,4,2973,2360
717631008,Existing Customer,38,M,2,Graduate,Married,$80K - $120K,Blue,4,24296,0
813964383,Existing Customer,35,M,3,Graduate,Single,$40K - $60K,Blue,3,8969,1226
719952408,Existing Customer,30,M,0,Graduate,Married,Less than $40K,Blue,3,2550,1623
771028533,Attrited Customer,48,F,3,Post-Graduate,Married,Less than $40K,Silver,5,10357,0
771823308,Existing Customer,33,F,2,Uneducated,Unknown,Less than $40K,Blue,5,1475,986
719854008,Existing Customer,47,M,3,Unknown,Single,$40K - $60K,Blue,3,5154,1407
713998233,Existing Customer,37,F,2,High School,Single,Less than $40K,Blue,6,3586,1414
714746358,Existing Customer,38,M,3,Unknown,Married,$60K - $80K,Blue,3,4646,1680
713574708,Existing Customer,39,M,3,College,Single,$40K - $60K,Blue,6,1640,1177
714753258,Existing Customer,34,M,2,Unknown,Married,$60K - $80K,Blue,5,2379,1982
712004208,Existing Customer,65,M,0,Graduate,Single,Less than $40K,Blue,3,3422,0
719621958,Existing Customer,43,M,3,Graduate,Unknown,$60K - $80K,Blue,3,4365,0
819610908,Attrited Customer,38,M,2,Uneducated,Single,$80K - $120K,Blue,1,32938,2089
823948308,Existing Customer,48,M,4,Post-Graduate,Unknown,$40K - $60K,Blue,6,6710,1942
712064358,Existing Customer,38,M,1,Graduate,Married,$60K - $80K,Blue,6,2507,1544
816013383,Attrited Customer,65,F,0,Graduate,Divorced,Less than $40K,Blue,3,6184,0
758765808,Existing Customer,36,F,2,Unknown,Married,Less than $40K,Blue,6,2029,1190
780881358,Existing Customer,35,M,3,Graduate,Single,$40K - $60K,Silver,6,16659,0
709422183,Existing Customer,58,F,1,Graduate,Married,Less than $40K,Blue,4,2203,1394
779951058,Existing Customer,54,F,3,High School,Married,Unknown,Blue,4,5122,1642
809941233,Existing Customer,53,M,1,Graduate,Married,$80K - $120K,Blue,4,3074,2390
710844408,Existing Customer,38,M,3,Post-Graduate,Married,$60K - $80K,Blue,4,2584,0
819002508,Existing Customer,31,M,1,Unknown,Single,$40K - $60K,Blue,4,2037,0
807141183,Existing Customer,34,M,1,Graduate,Married,$120K +,Blue,4,14938,1412
711119358,Existing Customer,38,M,3,Unknown,Married,$60K - $80K,Blue,6,2014,896
808273533,Attrited Customer,39,M,2,High School,Single,$60K - $80K,Blue,3,1818,0
716297658,Existing Customer,37,M,2,Graduate,Single,$80K - $120K,Blue,4,14926,0
716532258,Existing Customer,51,F,1,High School,Single,Less than $40K,Blue,4,2827,1308
720540708,Existing Customer,53,F,3,Uneducated,Married,Less than $40K,Blue,3,2773,1507
720904233,Existing Customer,53,M,0,Graduate,Married,$80K - $120K,Blue,3,16033,560
720863133,Existing Customer,65,M,1,Graduate,Married,Less than $40K,Blue,5,3213,2517
714957108,Existing Customer,33,F,3,High School,Divorced,Less than $40K,Blue,5,3616,0
790102008,Existing Customer,37,M,3,Doctorate,Single,$60K - $80K,Blue,6,5924,1023
781933983,Existing Customer,47,M,4,Graduate,Married,$40K - $60K,Blue,5,14535,0
712643358,Existing Customer,59,F,0,High School,Married,Less than $40K,Blue,6,2833,1609
716686158,Existing Customer,59,F,0,Post-Graduate,Married,Less than $40K,Blue,5,1479,601
806894133,Existing Customer,34,F,3,Post-Graduate,Single,Unknown,Blue,3,1617,1347
721344858,Existing Customer,26,M,0,Uneducated,Single,Less than $40K,Blue,4,2237,451
813230208,Existing Customer,45,M,4,College,Single,$120K +,Blue,3,2900,1782
716835033,Existing Customer,54,F,2,Graduate,Married,Unknown,Blue,4,13126,2086
787500333,Existing Customer,52,M,2,Post-Graduate,Single,$80K - $120K,Blue,6,8695,1407
768582033,Existing Customer,47,M,3,High School,Married,$40K - $60K,Blue,6,6692,1897
713992158,Existing Customer,57,F,4,Unknown,Married,Less than $40K,Blue,3,2159,1004
719916408,Existing Customer,34,M,5,Graduate,Married,$60K - $80K,Blue,5,2501,1909
789433758,Existing Customer,36,M,0,College,Married,$80K - $120K,Blue,3,6338,2379
785011383,Attrited Customer,36,F,0,Uneducated,Divorced,$40K - $60K,Blue,1,2190,0
719283633,Existing Customer,57,F,3,Uneducated,Married,$40K - $60K,Blue,4,7578,1628
710816358,Existing Customer,29,M,1,Post-Graduate,Married,Less than $40K,Blue,4,2963,1466
779653458,Existing Customer,37,M,3,Graduate,Married,$80K - $120K,Blue,3,8260,2077
716382708,Attrited Customer,46,F,2,Graduate,Single,Less than $40K,Blue,3,8309,858
710387583,Existing Customer,55,M,0,High School,Married,$80K - $120K,Blue,5,3864,1901
718772133,Existing Customer,56,M,3,Graduate,Married,$80K - $120K,Blue,6,10230,1082
711224733,Attrited Customer,32,M,0,High School,Married,$120K +,Blue,3,22382,0
718360083,Existing Customer,39,M,4,Uneducated,Married,$120K +,Blue,6,25790,1798
716102583,Existing Customer,63,F,1,Graduate,Married,Less than $40K,Blue,6,2675,2517
720673008,Existing Customer,49,F,3,Unknown,Divorced,Less than $40K,Blue,3,1652,812
708459633,Existing Customer,38,M,2,High School,Married,$60K - $80K,Blue,4,5815,1698
712868733,Existing Customer,60,M,0,Uneducated,Married,Less than $40K,Blue,5,2595,2189
713790708,Existing Customer,38,M,3,Uneducated,Married,$60K - $80K,Blue,5,3421,2308
717648783,Existing Customer,63,M,2,High School,Married,$80K - $120K,Blue,4,6922,1704
714709983,Existing Customer,43,F,2,College,Married,Less than $40K,Blue,6,6979,898
819409608,Existing Customer,39,F,2,Graduate,Married,Less than $40K,Blue,4,2594,0
717585858,Existing Customer,35,F,4,High School,Single,Unknown,Blue,5,16915,1679
791856033,Attrited Customer,45,M,2,College,Divorced,$80K - $120K,Blue,3,34516,0
714474483,Existing Customer,35,F,1,Graduate,Married,$40K - $60K,Blue,4,2523,1877
716448783,Attrited Customer,48,F,3,Graduate,Married,$40K - $60K,Blue,2,6235,0
711065133,Existing Customer,26,M,1,High School,Single,$40K - $60K,Blue,6,1473,0
713769258,Existing Customer,36,M,3,College,Married,$120K +,Blue,3,17116,939
712288158,Existing Customer,37,M,2,College,Married,$80K - $120K,Blue,5,4631,1991
714130233,Existing Customer,39,M,2,Unknown,Married,$60K - $80K,Blue,3,3047,2150
789127533,Existing Customer,49,M,4,High School,Divorced,$80K - $120K,Blue,5,32338,1664
717038733,Existing Customer,56,M,3,Uneducated,Married,$60K - $80K,Blue,5,2253,1375
804840033,Existing Customer,45,M,2,College,Married,$60K - $80K,Blue,4,16611,0
709363383,Existing Customer,34,M,2,High School,Single,Unknown,Blue,3,22886,836
789760233,Existing Customer,29,M,0,Unknown,Divorced,$80K - $120K,Blue,6,3544,0
712058958,Existing Customer,28,M,0,High School,Single,Less than $40K,Blue,3,3480,0
708295533,Existing Customer,65,F,0,Post-Graduate,Married,Less than $40K,Blue,5,3549,1880
817686633,Existing Customer,26,F,1,College,Single,Less than $40K,Blue,5,1438.3,737
713738883,Existing Customer,57,F,3,Uneducated,Married,Less than $40K,Blue,6,3136,1422
721310283,Existing Customer,47,M,3,Graduate,Single,$120K +,Blue,6,34516,933
803132733,Existing Customer,54,F,1,Graduate,Married,Less than $40K,Blue,4,6814,1570
779852133,Existing Customer,48,M,2,Unknown,Married,$120K +,Silver,3,34516,2098
716210283,Existing Customer,36,F,1,High School,Married,Unknown,Blue,6,8500,2517
711615933,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,3,28170,1859
785311158,Existing Customer,54,F,2,Graduate,Single,Less than $40K,Blue,6,6610,928
717267108,Existing Customer,37,M,1,College,Single,$60K - $80K,Blue,6,15755,1410
711636558,Existing Customer,33,M,3,Graduate,Married,$80K - $120K,Blue,5,2711,2073
717504258,Existing Customer,38,M,2,College,Married,$40K - $60K,Blue,4,3735,1199
718242333,Existing Customer,36,M,4,Graduate,Single,$80K - $120K,Blue,5,10216,1822
771844458,Existing Customer,40,F,3,Graduate,Married,Unknown,Blue,6,20420,1657
708892833,Attrited Customer,37,M,2,Graduate,Married,$120K +,Blue,2,13662,0
779465358,Existing Customer,26,F,0,High School,Single,Unknown,Blue,4,3038,1460
720191883,Existing Customer,45,M,3,High School,Single,$60K - $80K,Blue,5,7050,659
710934033,Existing Customer,26,M,0,High School,Single,Less than $40K,Blue,6,1775,1162
714473658,Existing Customer,42,M,3,Graduate,Single,$40K - $60K,Blue,6,8960,1054
716569983,Existing Customer,33,M,2,College,Married,$80K - $120K,Blue,3,2355,1773
789833583,Existing Customer,57,F,4,High School,Married,$40K - $60K,Blue,5,6803,1332
818923158,Existing Customer,55,M,2,Graduate,Married,$60K - $80K,Blue,5,2145,1207
716596308,Existing Customer,40,M,3,Uneducated,Single,$80K - $120K,Blue,5,3919,1640
716620458,Existing Customer,32,M,1,High School,Single,Less than $40K,Blue,3,4500,0
710251608,Existing Customer,62,F,1,High School,Married,Less than $40K,Blue,3,2941,1173
710633808,Existing Customer,26,M,0,Graduate,Single,$60K - $80K,Blue,3,7102,0
719318583,Attrited Customer,37,M,3,High School,Married,Less than $40K,Blue,3,6866,2389
819202533,Existing Customer,57,M,1,Doctorate,Married,$80K - $120K,Blue,3,10378,1540
827360883,Existing Customer,47,F,3,High School,Married,Unknown,Blue,4,13473,1335
771196083,Existing Customer,47,M,4,Graduate,Married,$80K - $120K,Blue,6,18178,0
809962908,Existing Customer,48,F,2,Graduate,Single,Unknown,Blue,5,8171,852
788965683,Existing Customer,49,F,4,Uneducated,Married,Less than $40K,Blue,6,1438.3,0
817142433,Existing Customer,35,M,3,Graduate,Married,$80K - $120K,Blue,5,8082,2307
716993058,Existing Customer,57,M,3,Unknown,Divorced,$60K - $80K,Blue,5,24589,1640
771040758,Existing Customer,62,F,0,Graduate,Single,Unknown,Silver,5,30310,0
713309583,Existing Customer,55,F,2,College,Married,Less than $40K,Blue,6,2967,2129
710273658,Existing Customer,36,M,2,Graduate,Married,$60K - $80K,Blue,5,3092,1825
771429408,Existing Customer,54,M,1,High School,Married,$80K - $120K,Blue,5,1618,668
719452308,Existing Customer,30,F,0,Graduate,Married,Less than $40K,Blue,5,2498,1632
818908833,Existing Customer,46,M,3,Graduate,Married,$40K - $60K,Blue,5,2564,0
780998133,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,3,10540,1489
801726933,Existing Customer,34,M,2,Graduate,Married,$120K +,Blue,4,13384,1853
788474658,Existing Customer,55,M,3,Graduate,Married,$80K - $120K,Blue,5,16208,1278
708438033,Existing Customer,36,F,2,Unknown,Married,Less than $40K,Blue,3,3049,2198
710562258,Existing Customer,44,M,1,Graduate,Married,$80K - $120K,Blue,5,19214,0
770764908,Existing Customer,39,M,2,Unknown,Married,$60K - $80K,Blue,5,3071,2517
814776033,Existing Customer,34,M,2,Graduate,Single,$80K - $120K,Blue,3,13395,1678
715057383,Existing Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,6,17126,1201
717970158,Existing Customer,42,M,2,College,Single,$60K - $80K,Blue,5,8083,0
715168008,Existing Customer,36,M,3,Graduate,Divorced,$40K - $60K,Blue,4,8995,1547
720802833,Existing Customer,26,F,1,High School,Single,Less than $40K,Blue,3,2404,1198
789370383,Existing Customer,42,M,1,High School,Married,$40K - $60K,Blue,4,2807,1845
711782733,Existing Customer,55,M,0,Graduate,Married,$40K - $60K,Blue,3,3097,827
709000008,Existing Customer,45,M,3,Unknown,Single,$80K - $120K,Blue,6,10651,672
719381733,Existing Customer,61,M,2,High School,Single,$60K - $80K,Blue,5,2175,1404
771169458,Existing Customer,41,M,4,College,Married,$120K +,Blue,5,28020,1470
709974108,Existing Customer,35,F,1,Graduate,Single,Less than $40K,Blue,4,2640,1051
757024233,Existing Customer,34,M,2,Graduate,Single,$120K +,Blue,3,31313,2152
768928833,Existing Customer,37,M,2,High School,Married,$80K - $120K,Blue,3,7304,0
720504633,Attrited Customer,46,M,2,Uneducated,Unknown,$60K - $80K,Blue,6,3254,0
812441358,Existing Customer,26,M,1,College,Divorced,$40K - $60K,Blue,3,1438.3,0
713287608,Existing Customer,54,F,3,High School,Married,Less than $40K,Blue,5,3161,1220
711357858,Attrited Customer,47,F,3,Graduate,Single,Less than $40K,Blue,5,7246,0
715478733,Existing Customer,56,F,5,Graduate,Married,Less than $40K,Blue,5,3088,2517
780382008,Existing Customer,42,F,4,Unknown,Single,Less than $40K,Silver,6,13719,1384
715749858,Existing Customer,30,M,1,Unknown,Married,$40K - $60K,Blue,5,4726,1380
710951808,Existing Customer,32,M,1,Unknown,Married,Less than $40K,Blue,5,6100,1520
713469333,Existing Customer,40,M,2,High School,Single,$80K - $120K,Blue,6,19279,1427
719243808,Existing Customer,33,F,1,Graduate,Married,Less than $40K,Blue,3,3792,1625
772202058,Existing Customer,64,M,0,Graduate,Married,Less than $40K,Blue,3,2084,1647
711346383,Existing Customer,33,M,1,High School,Single,$80K - $120K,Blue,4,34516,0
711405333,Existing Customer,52,M,3,Post-Graduate,Married,$80K - $120K,Blue,5,6849,2126
778407033,Existing Customer,59,F,0,Uneducated,Married,Less than $40K,Blue,6,2417,1932
714862083,Existing Customer,41,F,4,Uneducated,Single,Unknown,Blue,6,5802,2490
711199008,Existing Customer,38,M,2,Unknown,Married,$40K - $60K,Blue,3,2919,2192
709858533,Existing Customer,29,M,2,Graduate,Divorced,Less than $40K,Blue,4,2462,2021
718627458,Existing Customer,43,F,3,Doctorate,Married,Unknown,Blue,3,1947,0
711816108,Attrited Customer,40,M,3,High School,Single,$80K - $120K,Blue,2,18563,0
717105258,Existing Customer,37,F,1,Graduate,Married,Less than $40K,Blue,3,3992,1289
715822008,Existing Customer,32,M,1,High School,Married,Less than $40K,Blue,4,3568,2175
714971583,Existing Customer,36,M,2,Graduate,Single,$60K - $80K,Blue,3,7776,831
713663508,Attrited Customer,58,M,0,High School,Unknown,$40K - $60K,Blue,3,1438.3,0
709025583,Existing Customer,53,M,3,High School,Married,$80K - $120K,Blue,3,9355,715
812809083,Existing Customer,37,F,3,Unknown,Single,Unknown,Blue,3,19636,1566
714073983,Existing Customer,47,M,2,Unknown,Single,$40K - $60K,Blue,6,7327,0
789297558,Existing Customer,36,M,1,Uneducated,Single,$120K +,Blue,6,7049,1932
710375283,Existing Customer,26,F,0,Uneducated,Single,$40K - $60K,Blue,4,2033,1471
712189233,Existing Customer,38,F,1,Graduate,Married,$40K - $60K,Blue,5,5153,2517
713767383,Existing Customer,32,F,0,High School,Married,$40K - $60K,Blue,4,2062,1665
797414733,Existing Customer,37,F,3,Graduate,Single,Less than $40K,Blue,3,2005,1517
712452033,Existing Customer,26,M,1,Unknown,Single,Less than $40K,Blue,6,2479,828
